block_id,block_name
20194,CAMOSUN ST / W 12TH AVE
20195,E 43RD AVE / TODERICK ST
20196,CAROLINA ST / E 11TH AVE
20197,31XX HIGHBURY ST
20198,E 35TH AVE / INVERNESS ST
20199,E 24TH AVE / KAMLOOPS ST
20200,E 21ST AVE / GLEN DR
20201,CARRALL ST / TROUNCE ALLY
20202,PACIFIC BLVD / PAT QUINN WAY
20203,CARTIER ST / W 73RD AVE
20204,61XX WALES ST
20205,62W W CORDOVA ST
20206,2X E 55TH AVE
20207,CHARLESON AVE / MOBERLY RD
20208,DOMAN ST / E 47TH AVE
20209,E 18TH AVE / LILLOOET ST
20210,CAROLINA ST / E 6TH AVE
20211,67XX MAPLE ST
20212,BOYD DVRS / E 22ND AVE
20213,BEATRICE ST / STAINSBURY AVE
20214,COLUMBIA ST / W 26TH AVE
20215,19XX DISCOVERY ST
20216,X E 19TH AVE
20217,21XX W 1 AV
20218,COMMISSIONER ST / NEW BRIGHTON RD
20219,COOPERAGE WAY / MARINASIDE CRES
20220,COOPERAGE WAY / SMITHE MEWS
20221,CORNISH ST / W 68TH AVE
20222,CYPRESS ST / W 15TH AVE
20223,CULLODEN ST / E 49TH AVE
20224,CYPRESS ST / W 54TH AVE
20225,52B E CORDOVA ST
20226,505B RAILWAY ST
20227,DISCOVERY ST / LOCARNO CRES
20228,DOMAN ST / E 48TH AVE
20229,9X W 28TH AVE
20230,DUMFRIES ST / E 51ST AVE
20231,DUNDAS ST / KAMLOOPS ST
20232,DUNDAS ST / POWELL ST
20233,44XX W 10 AV
20234,19XX CLARK DR
20235,3XX WATER ST SECOND FLOOR
20236,E 54TH AVE / QUEBEC ST
20237,6XX W 48TH AVE
20238,1700E E HASTINGS ST
20239,X KITSILANO PT
20240,E 11TH AVE / WINDSOR ST
20241,E 12TH AVE / WATSON ST
20242,8XX W 62 AVE
20243,E 18TH AVE / QUEBEC ST
20244,E 16TH AVE / FINDLAY ST
20245,E 16TH AVE / PRINCE ALBERT ST
20246,76XX GLADSTONE ST
20247,E 18TH AVE / ST CATHERINES ST
20248,E 20TH AVE / SOPHIA ST
20249,E 25TH AVE / LILLOOET ST
20250,E 26TH AVE / KASLO ST
20251,7XX E 33 AV
20252,9X E 2ND AVE
20253,6XX W 22 AV
20254,80XX SPINNAKER PL
20255,66XX HUDSON ST
20256,33XX MACKENZIE ST
20257,61XX COLUMBIA ST
20258,5XX W 22 AV
20259,650W W 41ST AVE
20260,2X E 61ST AVE
20261,26XX CARNARVON ST
20262,7X W 38TH AVE
20263,13O W BROADWAY AVE
20264,29XX SASAMAT ST
20265,4XX E 18 AV
20266,4XX E 17 AV
20267,80XX ANGUS DR
20268,45XX W 12 AV
20269,84XX ISABEL PL
20270,35XX WALLACE ST
20271,3XX W WATERFRONT RD
20272,2X W 47TH AVE
20273,6X E 42ND AVE
20274,32XX W 2 AV
20275,32XX KNIGHT ST
20276,30XX E 1 AV
20277,2X E 21ST AVE
20278,403A W 18TH AVE
20279,27XX W 13 AV
20280,26XX W 22 AV
20281,3X FALAISE PL
20282,43XX YEW ST
20283,1X W WOODSTOCK AVE
20284,33XX BOUNDARY RD
20285,22XX E 48 AV
20286,22XX E 47 AV
20287,16XX E 8 AV
20288,39XX ASH ST
20289,20XX E 61 AV
20290,38XX YUKON ST
20291,1X W 59TH AVE
20292,1X W 38TH AVE
20293,1X W 22ND AVE
20294,20XX COMMISSIONER ST
20295,32XX RIVERWALK AVE
20296,16XX FORESHORE WALK
20297,STANLEY PARK DR / UPPER SEAWALL WALK
20298,ALDER BAY CRT / LAMEYS MILL RD
20299,W 13TH AVE / WILLOW ST
20300,ALDER ST / W 15TH AVE
20301,1XX CENTRAL ST
20302,AUSTREY AVE / MCHARDY ST
20303,TRAFALGAR ST / W 35TH AVE
20304,11XX W 40 AV
20305,BLENHEIM ST / W 51ST AVE
20306,1166W W 11TH AVE
20307,VINE ST / W 22ND AVE
20308,23XX WAVERLEY AVE
20309,13XX BLK NORTH GRANDVIEW HWY
20310,13XX BLOCK BUTE ST
20311,13XX BLOCK E 36TH AVE
20312,13XX BLOCK W 45TH AVE
20313,14XX BLOCK SE MARINE DR
20314,16XX BLOCK E 56TH AVE
20315,W 41ST AVE / WALLACE ST
20316,TRUTCH ST / W 11TH AVE
20317,19XX BLOCK RENFREW ST
20318,1XX BLOCK E 62ND AVE
20319,BLOOD ALLEY SQ / TROUNCE ALLY
20320,TECUMSEH AVE / THE CRESCENT CRES
20321,1XX BLOCK GEORGIA VIA
20322,SW MARINE DR / W 62ND AVE
20323,1XX BLOCK MAIN ST
20324,21XX BLOCK BOUNDARY RD
20325,21XX BLOCK ETON ST
20326,RICHELIEU AVE / W 16TH AVE
20327,25XX BLOCK E 11TH AVE
20328,25XX BLOCK E 1ST AVE
20329,25XX BLOCK E 43RD AVE
20330,25XX BLOCK W 8TH AVE
20331,PUGET DR / W KING EDWARD AVE
20332,PARKER ST / WINDERMERE ST
20333,29XX BLOCK E 56TH AVE
20334,29XX BLOCK FRASER ST
20335,2XX BLOCK ABBOTT ST
20336,N RENFREW ST / RENFREW ST
20337,N LAKEWOOD DR / OXFORD ST
20338,30XX SASAMAT ST
20339,31XX BLOCK MAIN ST
20340,31XX BLOCK POINT GREY RD
20341,32XX BLOCK BOUNDARY RD
20342,33XX BLOCK E 1ST AVE
20343,36XX BLOCK SW MARINE DR
20344,LOGAN ST / SW MARINE DR
20345,MANITOBA ST / W 47TH AVE
20346,3XX BLOCK DUNLEVY AVE
20347,3XX BLOCK E 1ST AVE
20348,40XX BLOCK OAK ST
20349,40XX BLOCK ONTARIO ST
20350,44XX BLOCK GLADSTONE ST
20351,46XX BLOCK NANAIMO ST
20352,LEES TR / RAWLINGS TR
20353,48XX BLOCK ONTARIO ST
20354,49XX BLOCK MAIN ST
20355,4XX BLOCK E 57TH AVE
20356,50XX BLOCK DUNBAR ST
20357,53XX BLOCK STANLEY PARK DR
20358,58XX BLOCK OAK ST
20359,64XX BLOCK KILLARNEY ST
20360,66XX BLOCK MAIN ST
20361,6XX BLOCK JERVIS ST
20362,76XX BLOCK CAMBIE ST
20363,76XX BLOCK ONTARIO ST
20364,7XX BLOCK E 45TH AVE
20365,7XX BLOCK E 63RD AVE
20366,89XX BLOCK STANLEY PARK DR
20367,9XX BLOCK BEACH AVE
20368,9XX BLOCK E 12TH AVE
20369,9XX BLOCK E 57TH AVE
20370,9XX BLOCK W 49TH AVE
20371,9XX BLOCK W CORDOVA ST
20372,4X W 15TH AVE
20373,4X W 7TH AVE
20374,BOUNDARY RD / DUNDAS ST
20375,CAMBIE ST/ W 2ND AVE
20376,18TH FLR-250 HOWE ST
20377,E 57TH AVE / VIVIAN DR
20378,E 4TH AVE / WINDERMERE ST
20379,E 4TH AVE / ONTARIO ST
20380,COLLINGWOOD ST / W 23RD AVE
20381,E 41ST AVE / QUEBEC ST
20382,COMOX ST / BIDWELL ST
20383,E 38TH AVE / QUEBEC ST
20384,HOY ST / VANNESS AVE
20385,HOY ST / MOSCROP ST
20386,E 2ND AVE / PENTICTON ST
20387,E 29TH AVE / ONTARIO ST
20388,DUFF ST / E 54TH AVE
20389,DUNDAS ST / BOUNDARY RD
20390,E 13TH AVE / COMMERCIAL DR
20391,E 38TH AVE / WALES ST
20392,E 3RD AVE / COTTON DR
20393,E 44TH AVE / RUPERT ST
20394,E 54TH AVE / RUPERT ST
20395,E 10TH AV / QUEBEC ST
20396,E KENT AVE N / BORDEN ST
20397,EUCLID AVE / TAUNTON ST
20398,GORE AVE / DUNSMUIR VIA
20399,BOUNDARY RD / TRANS CANADA HWY
20400,BELLEVUE DR / BLANCA ST
20401,ARCHIMEDES ST / JOYCE ST
20402,INVERNESS ST / E 45TH AVE
20403,KINGSWAY AVE / BURSILL ST
20404,MAIN ST / E 21ST AVE
20405,MAIN ST / E 58TH AVE
20406,DUNBAR ST / W 3RD AVE
20407,LARCH ST / W 5TH AVE
20408,MAINLAND ST / DAVIE ST
20409,LAUREL ST / W 44TH AVE
20410,N LAGOON DR / STANLEY PARK DR
20411,NICOLA ST / COMOX ST
20412,NOOTKA ST / GRANT ST
20413,ONTARIO ST / E 37TH AVE
20414,ONTARIO ST / E 38TH AVE
20415,PACIFIC ST / JERVIS ST
20416,PENTICTON ST / E 1ST AVE
20417,PENTICTON ST / E 22ND AVE
20418,PRINCE ALBERT ST / E 21ST AVE
20419,PRINCE ALBERT ST / E 33RD AVE
20420,QUEBEC ST / E 6TH AVE
20421,HIGHBURY ST / W 35TH AVE
20422,SLOCAN ST / E 27TH AVE
20423,ST GEORGE ST / E 62ND AVE
20424,9X MALTA PL
20425,TRUTCH ST / W 2ND AVE
20426,LAUREL ST / W 67TH AVE
20427,LAUREL ST / W 59TH AVE
20428,VENABLES ST / CAMPBELL AVE
20429,VICTORIA DR / DUNDAS ST
20430,1XX W 4 AV
20431,VICTORIA DR / FRANKLIN ST
20432,W 11TH AVE / OAK ST
20433,W 15TH AVE / ARBUTUS ST
20434,W 16TH AVE / TRUTCH ST
20435,W 18TH AVE / HEATHER ST
20436,W 1ST AVE / MANITOBA ST
20437,W 1ST AVE / ONTARIO ST
20438,W 22ND AVE / VALLEY DR
20439,W 4TH AVE / SASAMAT PL
20440,W 4TH AVE / STEPHENS ST
20441,HARO ST / SMITHE ST
20442,W CORDOVA ST / THURLOW ST
20443,ELDON TR / SEAWALL WALK
20444,WALTER HARDWICK AVE / MANITOBA ST
20445,EXPO BLVD / PAT QUINN WAY
20446,WELLINGTON AVE / RUPERT ST
20447,WINDERMERE ST / E 23RD AVE
20448,X E 1ST AVE ONRP
20449,X MCGILL ST ONRP
20450,X W 41ST AVE
20451,YORK AVE / LARCH ST
20452,GLADSTONE ST / WENONAH ST
20453,1125W W 49TH AVE
20454,10XX BLOCK HAMILTON ST
20455,GRANDVIEW HWY N / SEMLIN DR
20456,12XX BLOCK W CORDOVA ST
20457,8X WORTHINGTON PL
20458,13XX BLOCK VERNON DR
20459,7XX WEST GEORGIA ST
20460,15XX BLOCK E 8TH AVE
20461,15XX BLOCK POWELL ST
20462,16XX BLOCK W 4TH AVE
20463,16XX E KENT AVE N
20464,19XX BLOCK VINE ST
20465,19XX BLOCK W 36TH AVE
20466,1XX BLOCK W 8TH AVE
20467,21XX BLOCK E 33RD AVE
20468,21XX BLOCK W 39TH AVE
20469,23XX BLOCK WOODLAND DR
20470,24XX BLOCK VICTORIA DR
20471,24XX BLOCK W 37TH AVE
20472,GRANVILLE ST / W 53RD AVE
20473,25XX BLOCK RUPERT ST
20474,27XX BLOCK BOUNDARY RD
20475,28XX BLOCK E 54TH AVE
20476,28XX BLOCK SOPHIA ST
20477,29XX BLOCK DUNBAR DVRS
20478,29XX BLOCK GRANVILLE ST
20479,21XX W 12 AV
20480,2XX BLOCK E KING EDWARD AVE
20481,2XX STANLEY PARK CSWY
20482,34XX BLOCK COMMERCIAL ST
20483,34XX BLOCK E PENDER ST
20484,37XX BLOCK NOOTKA ST
20485,39XX BLOCK KNIGHT ST
20486,39XX BLOCK W 41ST AVE
20487,40XX BLOCK INVERNESS ST
20488,28XX CARNARVON ST
20489,42XX BLOCK VICTORIA DR
20490,44XX BLOCK BOUNDARY RD
20491,45XX BLOCK W 16TH AVE
20492,46XX BLOCK EARLES ST
20493,48XX BLOCK DUNBAR ST
20494,49XX BLOCK DUNBAR ST
20495,50XX BLOCK OAK ST
20496,6XX BLOCK NICOLA ST
20497,7XX BLOCK GREAT NORTHERN WAY
20498,7XX BLOCK VERNON DR
20499,81XX BLOCK BORDEN ST
20500,83XX BLOCK ASH ST
20501,8XX BLOCK W 27TH AVE
20502,8XX BLOCK W 8TH AVE
20503,9XX BLOCK W 38TH AVE
20504,ANGUS DR / W 29TH AVE
20505,ARGYLE DR / E 57TH AVE
20506,MILLYARD ST / SAWCUT AVE
20507,GLADSTONE ST / MANNERING AVE
20508,FRENCH ST / W 72ND AVE
20509,FRANKLIN ST / VERNON DR
20510,CEDAR COTTAGE MEWS / E KING EDWARD AVE
20511,CHESTER ST / E 45TH AVE
20512,CLARENDON ST / ELLIOTT ST
20513,7X E 27TH AVE
20514,COLUMBIA ST / ALEXANDER ST
20515,5656A FRASER ST
20516,CYPRESS ST / W 50TH AVE
20517,E 19TH AVE / ST GEORGE ST
20518,EAST BLVD / W 48TH AVE
20519,E 22ND AVE / LILLOOET ST
20520,E 37TH AVE / ONTARIO ST
20521,E 40TH AVE / PRINCE EDWARD ST
20522,E 49TH AVE / BUTLER ST
20523,E 49TH AVE / FLEMING ST
20524,E KENT N AVE / ONTARIO ST
20525,57XX ALBERTA ST
20526,EARLES ST / KINGS AVE
20527,FIR ST OFRP / W 4TH AVE OFRP
20528,GLADSTONE ST / E 28TH AVE
20529,GLADSTONE ST / E 30TH AVE
20530,69XX ARBUTUS ST
20531,GREAT NORTHERN WAY / THORNTON ST
20532,2X BLOOD ALLEY SQ
20533,KAMLOOPS ST / ADANAC ST
20534,KASLO ST / E 18TH AVE
20535,NANAIMO ST / E 23RD AVE
20536,NANAIMO ST / E 7TH AVE
20537,E 8TH AVE / KEITH DR
20538,NANAIMO ST / ST LAWRENCE ST
20539,ONTARIO ST / E 1ST AVE
20540,ONTARIO ST / E 7TH AVE
20541,PRICE ST / BOUNDARY RD
20542,E 5TH AVE / WOODLAND DR
20543,RUPERT ST / MALL ACCESS
20544,S / L 900 BLOCK E 7TH AVE
20545,SALISH DR / STAULO CRES
20546,5X E 55TH AVE
20547,E 5TH AVE / HERMON DR
20548,SOPHIA ST / E 11TH AVE
20549,E 57TH AVE / SHERBROOKE ST
20550,TERMINAL AVE / ST GEORGE ST
20551,TRIUMPH ST / NANAIMO ST
20552,VALLEY DR / OLIVER CRES
20553,E 54TH AVE / MCKINNON ST
20554,VENABLES ST / GARDEN DR
20555,E 52ND AVE / MCKINNON ST
20556,VICTORIA DR / ARGYLE DR
20557,VICTORIA DR / E 26TH AVE
20558,VICTORIA DR / UPLAND DR
20559,VINE ST / W 33RD AVE
20560,W 12TH AVE / ALMA ST
20561,W 14TH AVE / ONTARIO ST
20562,E 43RD AVE / KERR ST
20563,W 2ND AVE / CYPRESS ST
20564,W 3RD AVE / CYPRESS ST
20565,E 3RD AVE / TEMPLETON DR
20566,W 54TH AVE / SW MARINE DR
20567,E 36TH AVE / ST GEORGE ST
20568,W 62ND AVE / MONTCALM ST
20569,E 35TH AVE / QUEBEC ST
20570,W 70TH AVE / FREMLIN ST
20571,W 7TH AVE / LAUREL ST
20572,W 8TH AVE / MANITOBA ST
20573,W BROADWAY AVE / DUNBAR ST
20574,W GEORGIA / BURRARD ST
20575,WALES ST / E 49TH AVE
20576,WILLIAM ST / WINDERMERE ST
20577,WINDSOR ST / E 14TH AVE
20578,E 28TH AVE / KASLO ST
20579,X BLOCK E 49TH AVE
20580,X BOUNDARY RD OFRP
20581,X E 1ST AVE OFRP
20582,X RUPERT ST OFRP
20583,20XX ALBERTA ST
20584,16XX E 39TH AVE
20585,9X W 16 AV
20586,20XX E 7 AV
20587,1XX W 19 AV
20588,1XX E GEORGIA ST
20589,1X W 63RD AVE
20590,19XX W 5 AV
20591,18XX VICTORIA DR DVRS
20592,18XX E 61 AV
20593,16XX E 33 AV
20594,15XX ATLAS LANE
20595,13XX W 26 AV
20596,ABERDEEN ST / WELLINGTON AVE
20597,ATHLONE ST / W 41ST AVE
20598,BAYSHORE DR / MENCHIONS MEWS
20599,BLANCA ST / W 3RD AVE
20600,BLENHEIM ST / W 35TH AVE
20601,BOATHOUSE MEWS / PACIFIC BLVD
20602,1177W W 41ST AVE
20603,BUCKETWHEEL AVE / MOBERLY RD
20604,X E 5TH AVE
20605,DINMONT AVE / TALISMAN AVE
20606,9XX W 8 AV
20607,80XX NUNAVUT LANE
20608,CAMOSUN ST / W 27TH AVE
20609,CARNARVON ST / W 13TH AVE
20610,CARNARVON ST / W 14TH AVE
20611,CENTRAL ST / MAIN ST
20612,CHURCHILL ST / W 52ND AVE
20613,COLLINGWOOD ST / W 12TH AVE
20614,COLLINGWOOD ST / W 22ND AVE
20615,COLUMBIA ST / W 13TH AVE
20616,11XX MATTHEWS AVE
20617,COMMERCIAL ST / E 52ND AVE
20618,5X W 28TH AVE
20619,CULLODEN ST / E 55TH AVE
20620,51XX STANLEY PARK DR
20621,4XX INTERURBAN WAY
20622,4XX E KENT AVE S
20623,4XX E KENT AVE N
20624,E 14TH AVE / MADDAMS ST
20625,3X W 1ST AVE
20626,E 20TH AVE / ONTARIO ST
20627,E 22ND AVE / INVERNESS ST
20628,E 22ND AVE / PERRY ST
20629,E 23RD AVE / WINDSOR ST
20630,E 26TH AVE / PRINCE EDWARD ST
20631,21XX W 4 AV
20632,27XX TRAFALGAR ST
20633,12XX ALDER BAY CRT
20634,1300K KINGSWAY AVE
20635,2X E 45TH AVE
20636,2X W 19TH AVE
20637,25XX E 37TH AVE
20638,22XX E 41 AV
20639,51XX ARBUTUS ST
20640,1900K W 3RD AVE
20641,228E E 4TH AVE
20642,249A E 24TH AVE
20643,32XX W 36 AV
20644, / 3888 W 50TH AVE
20645,33XX BALSAM ST
20646,660C LEG IN BOOT SQ
20647,30XX HIGHBURY ST
20648,1X W 15TH AVE
20649,X W 15TH AVE
20650,34XX NOOTKA ST
20651,15XX W 2 AV
20652,31XX E 54 AV
20653,30XX W 41 AV
20654,W 38TH AVE / WALLACE ST
20655,TRAFALGAR ST / W 20TH AVE
20656,TRUTCH ST / W 5TH AVE
20657,50XX YEW ST
20658,SHAUGHNESSY ST / W 71ST AVE
20659,57XX COLUMBIA ST
20660,23XX E 38 AV
20661,3X E 27TH AVE
20662,3X N SKEENA ST
20663,1155A THE CASTINGS ST
20664,6XX W 15TH AVE
20665,SELKIRK ST / W KING EDWARD AVE
20666,79XX MANITOBA ST
20667,8XX SLOCAN ST
20668,QUEENS AVE / RUPERT ST
20669,BLENHEIM ST / W 30TH AVE
20670,BORDEN ST / E 62ND AVE
20671,QUEBEC ST / SWITCHMEN ST
20672,CAMBIE ST / W 60TH AVE
20673,ONTARIO ST / W 13TH AVE
20674,E 28TH AVE / INVERNESS ST
20675,E 47TH AVE / VIVIAN ST
20676,E 51ST AVE / SHERBROOKE ST
20677,GRANVILLE ST / HEMLOCK ST
20678,GRAVELEY ST / WINDERMERE ST
20679,HORLEY ST / MOSS ST
20680,NAPIER ST / SLOCAN ST
20681,MANITOBA ST / W 62ND AVE
20682,MATHESON CRES / SPARROW PL
20683,N RENFREW ST / TRINITY ST
20684,NAPIER ST / VERNON DR
20685,NAPIER ST / SEMLIN DR
20686,N SKEENA ST / OXFORD ST
20687,PORTSIDE DR / SOUTHSIDE DR
20688,MCKINNON ST / WAVERLEY AVE
20689,MCHARDY ST / VANNESS AVE
20690,MCGILL ST / WALL ST
20691,MARGUERITE ST / W 43RD AVE
20692,12XX BLOCK SEYMOUR ST
20693,31XX BLOCK E 41ST AVE
20694,10XX BLOCK VENABLES ST
20695,MANITOBA ST / W 22ND AVE
20696,11XX BLOCK E 41ST AVE
20697,12XX BLOCK RICHARDS ST
20698,12XX BLOCK W 57TH AVE
20699,12XX BLOCK WILLIAM ST
20700,X MALTA PL
20701,14XX BLOCK E 1ST AVE
20702,14XX BLOCK W 40TH AVE
20703,15XX BLOCK VENABLES ST
20704,16XX BLOCK GRANDVIEW HWY N
20705,W 21ST AVE / WALLACE ST
20706,18XX BLOCK CYPRESS ST
20707,18XX BLOCK W 7TH AVE
20708,19XX BLOCK KINGSWAY AVE
20709,TOLMIE ST / W 15TH AVE
20710,SIENUM PL / W 51ST AVE
20711,21XX BLOCK W 18TH AVE
20712,21XX BLOCK WALL ST
20713,RUBY ST / WELLINGTON AVE
20714,22XX BLOCK MAIN ST
20715,23XX BLOCK W 1ST AVE
20716,23XX IRONWORKERS MEMORIAL BRDG
20717,24XX BLOCK GUELPH ST
20718,MAIN ST / SWITCHMEN ST
20719,4800K GOTHARD ST
20720,25XX LIONS GATE BRDG
20721,26XX BLOCK E 22ND AVE
20722,26XX BLOCK SLOCAN ST
20723,27XX BLOCK COOPERATIVE WAY
20724,27XX BLOCK E 22ND AVE
20725,28XX BLOCK TEMPLETON DR
20726,29XX BLOCK ST GEORGE ST
20727,29XX BLOCK W 38TH AVE
20728,29XX LIONS GT BRDG
20729,2XX BLOCK W 63RD AVE
20730,4XX  WEST CORDOVA ST
20731,4X W 11 AV
20732,32XX BLOCK EUCLID AVE
20733,33XX BLOCK E 62ND AVE
20734,33XX BLOCK W 7TH AVE
20735,34XX BLOCK RENFREW ST
20736,48XX ARBUTUS ST
20737,35XX BLOCK MAIN ST
20738,MACKIE ST / W 37TH AVE
20739,40XX BLOCK PRINCE ALBERT ST
20740,41XX BLOCK MACDONALD ST
20741,41XX BLOCK RUPERT ST
20742,43XX BLOCK VICTORIA DR
20743,45XX BLOCK GLADSTONE ST
20744,45XX BLOCK RUPERT ST
20745,48XX BLOCK CROWN ST
20746,48XX BLOCK QUEBEC ST
20747,KOOTENAY ST / TURNER ST
20748,4XX BLOCK SW MARINE DR
20749,4XX BLOCK W 7TH AVE
20750,58XX BLOCK KNIGHT ST
20751,58XX BLOCK MAIN ST
20752,KASLO ST / PANDORA ST
20753,KASLO ST / KITCHENER ST
20754,5XX BLOCK CLARK DR
20755,5XX BLOCK W 2ND AVE
20756,61XX BLOCK EAST BLVD
20757,61XX BLOCK VICTORIA DR
20758,68XX BLOCK ELLIOTT ST
20759,6XX BLOCK BROUGHTON ST
20760,6XX BLOCK QUEBEC ST
20761,419A PACIFIC ST
20762,7XX BLOCK BEATTY ST
20763,27XX E KENT AVE N
20764,84XX BLOCK YUKON ST
20765,86XX BLOCK FRENCH ST
20766,87XX BLOCK HEATHER ST
20767,8XX BLOCK E 62ND AVE
20768,8XX BLOCK E 7TH AVE
20769,8XX BLOCK RICHARDS ST
20770,9X BLOCK W HASTINGS ST
20771,9XX BLOCK GILFORD ST
20772,GRANVILLE BRDG / GRANVILLE ST
20773,9XX BLOCK W 6TH AVE
20774,KASLO ST / PARKER ST
20775,BURRARD ST / CORNWALL AVE OFRP
20776,CAMBIE ST / W 44TH AVE
20777,E 7TH AVE / NOOTKA ST
20778,E 58TH AVE / PRINCE EDWARD ST
20779,HUDSON ST / W 51ST AVE
20780,HUDSON ST / W 26TH AVE
20781,E 29TH AVE / FLEMING ST
20782,E 28TH AVE / ST CATHERINES ST
20783,E 21ST AVE / FLEMING ST
20784,DOMINION ST / BOUNDARY RD
20785,E 11TH AVE / COMMERCIAL DR
20786,E 18TH AVE / COMMERCIAL DR
20787,DUNELM AVE / MATHESON CRES
20788,CROWN PL / CROWN ST
20789,DRAKE ST / ROLSTON ST
20790,E 37TH AVE / ARGYLE ST
20791,COURTENAY ST / W 8TH AVE
20792,E 41ST AVE / RHODES ST
20793,COOPERS MEWS / MARINASIDE CRES
20794,COMMERCIAL ST / E 39TH AVE
20795,E 45TH AVE / VIVIAN ST
20796,COLUMBIA ST / W 46TH AVE
20797,E 51ST AVE / KERR ST
20798,4XX E 7TH AVE
20799,64XX BALACLAVA ST
20800,29XX  S E MARINE DR
20801,28XX STANLEY PARK DR
20802,FAIRMONT ST / VANNESS AVE
20803,27XX E 4 AV
20804,66XX PINEHURST DR
20805,GRANVILLE ST / W 55TH AVE
20806,66XX WINDSOR ST
20807,GREAT NORTHERN WAY / FRASER ST
20808,683B GORE AVE
20809,HORNBY ST / BEACH AVE
20810,ARCHIMEDES ST / TYNE ST
20811,ALBERTA ST / W 49 AV
20812,KASLO ST / E GEORGIA ST
20813,KINGSWAY AVE / CLARK DR
20814,ADANAC ST / KASLO ST
20815,KNIGHT ST / E 32ND AVE
20816,6XX  E 43 AV
20817,LAKEWOOD DR / GRANDVIEW HWY N
20818,23XX BLANCA ST
20819,MAIN ST / E 45TH AVE
20820,MCHARDY ST / E 29TH AVE
20821,MCLEAN DR / FRANCES ST
20822,NANAIMO ST / E 18TH AVE
20823,NANAIMO ST / E 21ST AVE
20824,NANAIMO ST / E 45TH AVE
20825,PACIFIC ST / BEACH AVE
20826,PACIFIC ST OFRP / GRANVILLE BRDG
20827,PENTICTON ST / E 4TH AVE
20828,POWELL ST / VERNON DR
20829,PRINCE EDWARD ST / E 28TH AVE
20830,PRINCESS AVE / ALEXANDER ST
20831,SEMLIN DR / E BROADWAY AVE
20832,SKEENA ST / E 29TH AVE
20833,SLOCAN ST / E GEORGIA ST
20834,E 29TH AVE / PRINCE EDWARD ST
20835,W 16TH AVE / CAMOSUN ST
20836,HEATHER ST / W 39TH AVE
20837,W 18TH AVE / CAMBIE ST
20838,W 19TH AVE / WALLACE ST
20839,W 19TH AVE / YEW ST
20840,HEATHER ST / MCGUIGAN AVE
20841,W 33RD AVE / ONTARIO ST
20842,W 45TH AVE / EAST BLVD
20843,W 49TH AVE / ANGUS DR
20844,W 4TH AVE / MAPLE ST
20845,W 4TH AVE / SASAMAT ST
20846,W 61ST AVE / CAMBIE ST
20847,W 64TH AVE / ASH ST
20848,1XX W KENT AVE N
20849,E HASTINGS ST / RAYMUR AVE
20850,W KING EDWARD AVE / BALACLAVA ST
20851,W KING EDWARD AVE / PINE CRES
20852,WEST BLVD / W 43RD AVE
20853,X BLOCK W 11TH AVE
20854,YORK AVE / ARBUTUS ST
20855,YORK AVE / MAPLE ST
20856,16XX BLOCK DURANLEAU ST
20857,69XX BLOCK HEATHER ST
20858,70XX ARBUTUS ST
20859,X KITSILANO BCH
20860,EAST BLVD / W 54TH AVE
20861,ASH ST / W 6TH AV
20862,ADANAC ST / VERNON DR
20863,GRANVILLE ST / MARPOLE AVE
20864,71XX CARRINGTON ST
20865,13XX BLOCK ARBUTUS ST
20866,13XX GRANVILLE BRDG
20867,9X W 61ST AVE
20868,14XX BLOCK E 2ND AVE
20869,9X E 57TH AVE
20870,14XX BLOCK W 37TH AVE
20871,14XX BLOCK W 5TH AVE
20872,15XX BLOCK COAL HARBOUR QUAY
20873,15XX BLOCK W 2ND AVE
20874,15XX BLOCK W 8TH AVE
20875,8O W 15TH AVE
20876,16XX BLOCK E 12TH AVE
20877,16XX BLOCK W 57TH AVE
20878,16XX BLOCK W 5TH AVE
20879,17XX BLOCK RENFREW ST
20880,18XX BLOCK KITCHENER ST
20881,18XX BLOCK W 49TH AVE
20882,19XX BLOCK PINE ST
20883,19XX BLOCK W 16TH AVE
20884,1XX BLOCK ABBOTT ST
20885,84XX GILLNET PL
20886,20XX BLOCK WALL ST
20887,21XX BLOCK E BROADWAY AVE
20888,22XX BLOCK GRANVILLE ST
20889,23XX BLOCK W 47TH AVE
20890,23XX BLOCK YUKON ST
20891,23XX LIONS GT BRDG
20892,7X PENTICTON ST
20893,24XX BLOCK W BROADWAY AVE
20894,25XX BLOCK CAMBIE ST
20895,25XX BLOCK GRANDVIEW HWY S
20896,25XX BLOCK GRANVILLE ST
20897,2200K CAMBIE ST
20898,27XX BLOCK SLOCAN ST
20899,29XX BLOCK ADANAC ST
20900,2XX BLOCK W 16TH AVE
20901,2XX BLOCK W 2ND AVE
20902,7XX W BROADWAY AV
20903,34XX BLOCK WINDSOR ST
20904,72XX EAST BLVD
20905,38XX BLOCK KNIGHT ST
20906,39XX BLOCK W 16TH AVE
20907,3XX BLOCK HELMCKEN ST
20908,40XX BLOCK MAIN ST
20909,43XX BLOCK FLEMING ST
20910,48XX BLOCK FRASER ST
20911,56XX BLOCK HEATHER ST
20912,7XX PAT QUINN WAY
20913,6X W 38TH AVE
20914,5XX BLOCK TERMINAL AVE
20915,6X E 20TH AVE
20916,6XX BLOCK W 21ST AVE
20917,6XX BLOCK W WATERFRONT RD
20918,70XX BLOCK DUFF ST
20919,78XX BLOCK CAMBIE ST
20920,65XX HUDSON ST
20921,7XX BLOCK CAMBIE ST
